T;P;V
0;0;0
0;2;0
0;3;0
0;4;0
0;5;0
0;6;0
0;9;0
0;12;0
0;13;0
0;17;0
0;19;0
0;21;0
0;22;0
0;24;0
0;28;0
0;33;0
0;34;0
0;38;0
0;41;0
0;46;0
0;47;0
0;48;0
0;53;0
0;55;0
0;56;0
0;57;0
0;58;0
0;59;0
0;61;0
0;63;0
0;67;0
0;68;0
0;69;0
0;70;0
0;71;0
0;73;0
0;79;0
0;84;0
0;85;0
0;90;0
0;94;0
0;95;0
0;97;0
0;98;0
0;99;0
0;102;0
0;103;0
0;104;0
0;105;0
0;109;0
0;111;0
0;113;0
0;114;0
0;115;0
0;118;0
0;121;0
0;122;0
0;123;0
0;124;0
0;125;0
0;126;0
0;127;0
0;133;0
0;140;0
0;143;0
0;146;0
0;149;0
0;152;0
0;153;0
0;155;0
0;156;0
0;162;0
0;168;0
0;173;0
0;175;0
0;178;0
0;179;0
0;184;0
0;186;0
0;190;0
0;191;0
0;193;0
0;195;0
0;196;0
0;199;0
0;203;0
0;204;0
0;205;0
0;206;0
0;208;0
0;216;0
0;218;0
0;220;0
0;221;0
0;224;0
0;225;0
0;226;0
0;234;0
0;236;0
0;237;0
0;239;0
0;240;0
0;241;0
0;242;0
0;243;0
0;245;0
0;246;0
0;248;0
0;251;0
0;254;0
0;257;0
0;260;0
0;263;0
0;264;0
0;266;0
0;269;0
0;271;0
0;272;0
0;277;0
0;280;0
0;282;0
0;283;0
0;286;0
0;288;0
0;289;0
0;291;0
0;295;0
0;297;0
0;298;0
0;299;0
0;306;0
0;307;0
0;308;0
0;309;0
0;312;0
0;314;0
0;315;0
0;316;0
0;317;0
0;325;0
0;329;0
0;332;0
0;333;0
0;334;0
0;336;0
0;337;0
0;338;0
0;346;0
0;349;0
0;351;0
0;353;0
0;355;0
0;356;0
0;360;0
0;362;0
0;363;0
0;364;0
0;372;0
0;376;0
0;377;0
0;378;0
0;380;0
0;388;0
0;389;0
0;396;0
0;398;0
0;401;0
0;406;0
0;409;0
0;411;0
0;412;0
0;413;0
0;414;0
0;415;0
0;421;0
0;422;0
0;425;0
0;426;0
0;429;0
0;430;0
0;433;0
0;434;0
0;437;0
0;438;0
0;439;0
0;440;0
0;443;0
0;444;0
0;445;0
0;446;0
0;447;0
0;452;0
0;456;0
0;457;0
0;461;0
0;462;0
0;467;0
0;470;0
0;475;0
0;476;0
0;478;0
0;479;0
0;485;0
0;488;0
0;492;0
0;493;0
0;495;0
0;496;0
0;499;0
0;500;0
0;505;0
0;508;0
0;509;0
0;511;0
0;512;0
0;514;0
0;521;0
0;523;0
0;525;0
0;527;0
0;528;0
0;529;0
0;530;0
0;532;0
0;533;0
0;535;0
0;536;0
0;539;0
0;540;0
0;545;0
0;554;0
0;557;0
0;562;0
0;563;0
0;564;0
0;566;0
0;568;0
0;569;0
0;571;0
0;572;0
0;573;0
0;574;0
0;575;0
0;576;0
0;578;0
0;579;0
0;581;0
0;584;0
0;586;0
0;587;0
0;588;0
0;590;0
0;591;0
0;593;0
0;596;0
0;597;0
0;600;0
0;601;0
0;604;0
0;607;0
0;615;0
0;616;0
0;620;0
0;621;0
0;622;0
0;629;0
0;630;0
0;631;0
0;636;0
0;638;0
0;643;0
0;648;0
0;652;0
0;653;0
0;655;0
0;656;0
0;659;0
0;660;0
0;662;0
0;667;0
0;673;0
0;674;0
0;675;0
0;676;0
0;677;0
0;687;0
0;690;0
0;692;0
0;695;0
0;697;0
0;699;0
0;700;0
0;703;0
0;706;0
0;707;0
0;710;0
0;717;0
0;719;0
0;721;0
0;725;0
0;729;0
0;731;0
0;735;0
0;737;0
0;740;0
0;743;0
0;746;0
0;750;0
0;752;0
0;756;0
0;757;0
0;763;0
0;765;0
0;766;0
0;768;0
0;771;0
0;772;0
0;774;0
0;779;0
0;780;0
0;785;0
0;789;0
0;793;0
0;797;0
0;798;0
0;799;0
0;801;0
0;802;0
0;804;0
0;805;0
0;814;0
0;820;0
0;821;0
0;822;0
0;824;0
0;827;0
0;828;0
0;832;0
0;833;0
0;836;0
